Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
1,0,1,2,4.0,5.5,4928,0.31
0,1,1,3,6.0,6.2,4978,0.58
1,1,1,3,4.0,5.2,4813,0.45
1,1,1,0,1.0,3.9,4983,0.23
0,1,1,3,4.0,5.9,4807,0.29
1,0,0,2,3.0,6.5,4752,0.5
0,1,1,3,7.0,9.2,5032,0.81
0,1,1,3,7.0,7.6,5014,0.74
1,1,1,1,4.0,5.2,4861,0.33
1,1,1,2,3.0,5.9,4798,0.43
1,1,0,3,6.0,7.6,4973,0.62
0,0,1,1,3.0,5.9,4928,0.47
1,0,1,1,2.0,4.3,4957,0.21
0,1,1,2,3.0,4.8,4756,0.27
0,0,1,4,7.0,8.9,5030,0.82
0,0,0,3,5.0,8.0,5017,0.67
1,1,0,1,2.0,6.2,4898,0.38
0,1,1,2,4.0,5.6,5031,0.49
1,1,1,2,4.0,5.0,4932,0.38
1,0,0,2,4.0,3.0,4995,0.23
0,1,1,2,3.0,5.9,4855,0.44
1,1,0,0,1.0,2.0,4885,0.13
0,0,1,1,2.0,4.3,5019,0.23
1,1,1,1,2.0,4.2,5028,0.36
0,0,0,2,5.0,5.5,4770,0.33
0,1,1,1,1.0,1.7,4784,0.05
1,0,1,2,3.0,5.3,4934,0.49
1,1,0,1,3.0,4.4,4707,0.34
0,0,1,2,6.0,7.8,4976,0.75
0,1,1,3,5.0,4.9,4731,0.44
0,1,0,1,4.0,7.6,4903,0.56
1,1,1,2,3.0,5.6,4760,0.43
1,1,1,1,1.0,1.0,4806,0.0
0,1,0,0,1.0,0.0,4873,0.0
1,1,1,3,4.0,6.2,4935,0.5
1,1,0,2,5.0,8.0,4706,0.6
1,1,0,2,5.0,6.0,5060,0.45
0,1,0,3,7.0,5.9,4845,0.55
0,1,0,2,4.0,6.7,4914,0.59
1,0,1,2,4.0,6.5,4736,0.48
1,1,0,4,9.0,9.8,5059,0.85
1,1,1,2,4.0,7.3,4820,0.53
1,0,0,2,4.0,2.9,4864,0.23
1,0,1,3,7.0,9.4,4862,0.87
1,0,0,1,4.0,5.0,4809,0.42
0,0,1,4,8.0,7.2,4730,0.65
1,1,1,4,7.0,8.6,4970,0.88
1,1,1,2,4.0,4.3,4787,0.34
0,1,0,3,5.0,6.0,4864,0.38
0,1,1,2,5.0,7.0,4746,0.6
1,1,0,2,4.0,4.8,4800,0.39
0,1,1,3,5.0,5.4,4794,0.42
0,1,0,3,5.0,5.9,5028,0.47
1,1,1,3,5.0,5.2,4844,0.34
1,0,1,3,6.0,6.7,4857,0.48
0,1,1,3,4.0,5.4,4827,0.42
0,1,0,4,9.0,9.4,4749,0.94
0,0,1,2,2.0,4.8,4829,0.28
1,1,1,1,2.0,5.9,4861,0.25
0,0,0,4,7.0,5.9,5019,0.52
0,1,1,2,5.0,5.3,4891,0.46
0,1,1,2,3.0,6.7,5008,0.45
1,1,1,2,3.0,4.9,4952,0.33
1,0,0,3,7.0,6.2,4760,0.53
1,1,0,2,6.0,9.0,4709,0.73
0,1,1,3,4.0,6.0,4880,0.48
1,1,0,3,7.0,6.1,4748,0.55
1,0,1,0,1.0,0.9,4829,0.0
0,0,0,4,6.0,6.4,5009,0.54
1,1,0,0,1.0,0.9,5036,0.03
0,1,0,2,2.0,3.5,4717,0.28
0,1,1,1,3.0,5.1,4749,0.43
0,0,0,2,4.0,4.6,4736,0.3
1,1,1,3,4.0,5.9,4829,0.32
1,0,0,1,3.0,3.8,4828,0.23
1,0,1,1,2.0,3.1,4979,0.21
1,1,1,3,5.0,5.9,4801,0.36
0,0,1,0,1.0,4.5,4863,0.26
1,0,1,2,5.0,5.1,4744,0.3
1,1,1,1,4.0,6.1,4764,0.38
0,1,0,2,4.0,7.1,5024,0.5
1,0,0,4,7.0,5.9,4748,0.7
0,1,1,4,7.0,7.0,5059,0.57
1,0,1,0,1.0,1.3,4948,0.08
1,1,0,3,5.0,6.0,4915,0.51
1,0,1,3,5.0,4.4,4778,0.32
0,1,1,3,4.0,6.5,4812,0.44
0,0,1,3,5.0,5.7,4983,0.53
1,1,1,3,5.0,5.1,4857,0.33
1,1,0,2,4.0,4.7,4917,0.38
0,0,0,3,7.0,7.0,4779,0.68
1,0,0,2,4.0,6.8,4994,0.57
0,1,1,1,1.0,2.6,4759,0.14
1,1,1,1,3.0,6.0,4905,0.41
1,1,1,2,3.0,3.2,4740,0.18
1,1,1,1,4.0,5.8,5020,0.36
0,1,0,4,6.0,7.1,4767,0.55
0,1,0,3,8.0,7.6,4964,0.7
0,0,1,2,3.0,5.9,4798,0.5
1,1,0,1,3.0,3.9,4984,0.28
0,0,0,2,5.0,7.8,4957,0.62
0,1,1,2,5.0,6.3,4798,0.56
1,1,0,2,7.0,8.9,4843,0.7
0,0,0,2,6.0,7.9,4811,0.65
0,1,0,5,9.0,10.0,4829,0.89
0,1,1,3,6.0,5.9,4835,0.71
1,1,0,4,8.0,8.1,4763,0.7
0,1,0,1,1.0,2.9,4932,0.23
1,0,0,4,8.0,8.1,4888,0.86
0,1,0,4,7.0,7.8,4893,0.79
0,1,0,4,7.0,9.4,5067,0.79
0,1,0,2,6.0,8.2,5023,0.69
0,0,1,2,5.0,5.9,4786,0.59
1,1,0,2,4.0,6.4,4751,0.44
0,1,0,3,6.0,5.9,4721,0.56
0,1,0,2,5.0,6.0,4835,0.55
1,1,0,3,7.0,6.5,4802,0.64
0,1,1,4,8.0,7.6,5032,0.62
1,1,0,1,4.0,6.0,5041,0.42
1,1,0,1,2.0,4.8,4832,0.43
1,1,1,2,2.0,3.4,4727,0.24
0,1,0,3,5.0,7.0,4890,0.49
1,1,1,1,2.0,1.6,4967,0.13
1,0,0,1,3.0,6.6,4875,0.42
1,0,1,3,5.0,4.4,4727,0.39
0,1,1,1,4.0,5.6,4862,0.38
0,1,0,2,4.0,4.8,5038,0.27
1,1,1,2,2.0,4.2,4720,0.22
0,0,1,2,3.0,3.5,4879,0.21
1,1,0,4,7.0,7.4,5019,0.7
0,1,1,4,9.0,9.7,5058,1.0
0,0,0,2,5.0,7.6,4721,0.56
1,1,0,1,4.0,5.6,4924,0.38
0,0,0,0,1.0,0.0,4711,0.0
0,1,0,3,7.0,8.5,4711,0.8
1,1,1,3,5.0,4.6,4862,0.41
0,1,1,1,3.0,5.3,4946,0.5
1,0,0,4,7.0,5.9,4944,0.58
1,1,0,3,7.0,5.9,4908,0.6
0,0,0,3,7.0,6.8,4964,0.53
0,1,1,1,2.0,3.0,4830,0.23
0,1,1,3,4.0,4.9,4980,0.36
1,0,0,3,5.0,7.1,4853,0.59
1,0,0,2,5.0,6.8,4952,0.62
1,1,0,1,3.0,5.6,4759,0.42
1,0,0,4,8.0,6.5,4974,0.64
0,1,0,3,5.0,7.5,4793,0.64
0,1,1,2,5.0,4.6,4724,0.37
0,0,0,4,8.0,6.1,4704,0.54
1,1,1,2,4.0,5.6,4981,0.51
0,1,0,1,1.0,2.0,4999,0.04
0,0,0,3,6.0,6.6,4829,0.56
0,0,1,1,3.0,5.9,5031,0.2
0,1,1,3,5.0,6.3,4717,0.51
1,1,1,1,3.0,6.7,4735,0.45
1,1,0,4,6.0,5.9,4734,0.67
0,0,1,2,5.0,5.5,4747,0.49
1,0,0,2,4.0,6.9,5039,0.64
0,1,0,4,8.0,8.3,5037,0.7
1,0,0,2,5.0,5.1,4744,0.41
0,1,1,3,8.0,8.0,4730,0.73
0,1,1,1,3.0,3.5,4999,0.29
0,1,1,0,1.0,1.7,4978,0.09
1,0,0,2,6.0,5.8,4921,0.55
0,0,0,1,2.0,5.9,5014,0.23
0,1,0,3,6.0,7.4,4900,0.62
0,1,0,4,9.0,7.0,4905,0.71
0,1,1,4,8.0,7.4,5067,0.56
1,0,1,3,4.0,6.1,4774,0.42
1,1,1,1,3.0,5.6,4727,0.48
1,0,1,0,1.0,0.0,4903,0.0
0,1,1,3,6.0,5.9,4934,0.46
0,1,0,3,7.0,8.0,4796,0.83
1,1,1,1,5.0,6.8,4975,0.55
0,1,1,4,7.0,7.8,4822,0.63
0,0,0,1,3.0,5.5,4897,0.41
0,1,1,0,1.0,3.4,4941,0.24
1,1,1,2,4.0,6.3,4915,0.42
1,1,1,2,4.0,6.1,5059,0.43
0,1,0,4,7.0,7.5,4732,0.74
0,1,1,2,4.0,5.5,4810,0.45
1,0,1,2,6.0,7.4,4830,0.59
1,0,0,3,6.0,5.0,4862,0.31
1,0,1,0,1.0,0.9,4757,0.0
1,1,1,4,4.0,6.4,4953,0.53
1,0,1,2,5.0,6.0,5041,0.49
1,0,1,1,3.0,4.7,5023,0.37
0,1,0,3,8.0,9.1,4977,0.81
1,1,0,2,4.0,6.4,4955,0.47
0,0,1,2,4.0,6.9,4778,0.47
0,0,0,2,5.0,5.9,4968,0.48
0,0,1,3,5.0,5.9,5048,0.65
0,1,1,0,1.0,3.9,4746,0.23
0,1,0,3,7.0,6.4,4743,0.55
1,1,1,2,4.0,6.7,4955,0.63
1,0,0,3,6.0,8.0,4893,0.63
1,1,1,1,4.0,3.3,4845,0.28
0,1,0,3,6.0,5.5,4714,0.52
0,0,1,5,10.0,7.7,4894,0.79
0,1,0,2,6.0,8.5,4894,0.66
1,0,0,3,7.0,7.5,4883,0.55
1,0,0,1,4.0,4.1,5052,0.34
1,1,0,3,6.0,6.0,5052,0.49
1,1,1,4,6.0,6.2,4872,0.54
0,1,0,4,7.0,5.4,4909,0.51
0,1,1,2,5.0,7.7,4781,0.69
0,0,1,4,8.0,6.9,4969,0.62
0,1,0,3,4.0,4.7,5067,0.41
0,0,1,1,4.0,5.2,4834,0.3
1,1,1,4,6.0,7.4,4724,0.67
1,0,0,5,10.0,9.9,4727,0.86
1,0,0,3,5.0,5.6,5022,0.41
0,0,0,3,5.0,6.7,4732,0.62
1,1,0,2,4.0,5.8,4871,0.38
0,1,1,0,1.0,0.0,4706,0.0
1,1,0,4,8.0,9.7,4980,0.86
1,1,1,1,3.0,2.7,4783,0.11
1,0,1,1,4.0,6.9,4943,0.49
0,1,1,2,4.0,5.9,4962,0.44
1,1,0,2,3.0,3.4,4761,0.27
0,0,1,1,2.0,2.2,4746,0.12
1,1,1,1,4.0,5.8,5020,0.47
0,1,0,2,5.0,5.2,4732,0.47
1,1,0,1,3.0,5.6,5034,0.44
1,1,1,2,2.0,3.4,4851,0.28
0,1,1,1,3.0,3.6,5041,0.21
0,1,1,2,6.0,8.1,4896,0.71
1,0,1,3,4.0,5.6,4920,0.44
0,1,1,2,4.0,5.4,4839,0.47
0,0,1,2,3.0,5.1,4900,0.31
1,0,1,2,3.0,6.8,4946,0.5
0,0,1,3,4.0,5.9,4915,0.49
0,1,1,2,4.0,5.9,4895,0.49
0,1,0,2,3.0,6.2,4918,0.4
1,1,1,2,3.0,4.5,4912,0.4
1,0,0,2,5.0,7.5,5042,0.55
1,1,0,2,3.0,3.1,4878,0.23
1,0,1,0,1.0,1.0,4827,0.03
1,1,0,4,10.0,10.0,5038,0.92
1,1,1,2,4.0,4.8,4792,0.37
0,1,1,0,1.0,1.4,4951,0.03
0,1,1,2,4.0,5.3,4976,0.29
0,1,1,3,5.0,5.2,4801,0.48
1,1,1,3,6.0,5.9,4811,0.38
1,1,1,2,2.0,4.7,4840,0.29
0,1,1,3,5.0,6.3,5014,0.51
1,1,0,3,6.0,5.9,4732,0.57
0,0,0,4,7.0,6.6,4724,0.55
0,1,0,4,6.0,8.7,4824,0.69
0,0,0,4,4.0,5.9,4816,0.64
0,1,0,3,6.0,6.4,4924,0.6
0,1,1,1,2.0,0.0,4720,0.0
1,1,1,1,2.0,4.4,5032,0.26
0,1,0,3,5.0,7.2,4865,0.66
0,1,0,5,9.0,9.4,4915,0.91
0,1,1,1,3.0,5.1,4708,0.38
1,1,0,0,1.0,1.9,4884,0.08
0,0,1,2,4.0,5.5,4995,0.49
0,0,0,0,2.0,5.9,4704,0.3
0,0,0,3,5.0,6.9,4764,0.5
1,1,1,1,3.0,6.6,4989,0.43
0,0,0,1,3.0,5.6,4864,0.41
0,0,0,3,6.0,8.2,4848,0.69
1,0,1,4,8.0,6.4,4935,0.52
1,1,1,1,4.0,6.5,4704,0.43
0,1,0,2,5.0,5.9,4902,0.63
0,0,1,2,6.0,5.9,4889,0.73
0,0,0,1,1.0,3.8,4832,0.29
1,1,1,2,4.0,5.9,4891,0.38
1,0,0,3,6.0,8.2,4892,0.88
0,0,0,3,6.0,4.3,4917,0.37
0,1,0,3,4.0,5.2,4739,0.45
0,1,1,3,6.0,8.3,4805,0.66
1,0,0,3,6.0,6.1,5062,0.56
1,0,0,2,4.0,2.8,4761,0.16
1,1,0,2,5.0,6.6,5048,0.53
0,0,1,3,5.0,6.2,4758,0.42
1,1,1,1,3.0,6.0,5018,0.41
0,1,0,4,7.0,8.5,4741,0.68
1,1,1,3,6.0,5.9,4752,0.39
1,1,0,2,5.0,7.3,4704,0.52
1,1,1,2,7.0,7.5,4706,0.74
1,0,0,0,1.0,2.6,4952,0.16
1,0,1,2,6.0,6.4,4792,0.6
1,1,1,2,4.0,5.9,4786,0.34
1,0,0,4,9.0,7.5,4971,0.77
0,1,0,1,4.0,4.2,4915,0.29
1,1,1,2,4.0,5.9,5039,0.31
1,0,1,3,5.0,6.3,4916,0.56
1,1,1,1,3.0,4.6,4820,0.23
1,0,1,1,2.0,2.5,4873,0.17
0,1,0,4,7.0,5.8,4704,0.56
0,0,0,1,1.0,4.2,4892,0.28
1,0,1,1,3.0,5.8,4887,0.39
1,1,0,3,6.0,6.8,4990,0.65
0,1,1,2,5.0,7.9,4841,0.6
0,1,0,3,6.0,8.4,4742,0.65
1,1,1,2,3.0,3.1,4796,0.1
0,1,0,5,9.0,9.1,4973,0.9
1,0,0,3,4.0,5.1,4744,0.44
0,1,1,3,7.0,7.4,5027,0.72
1,0,0,5,9.0,8.4,4983,0.84
0,1,1,2,4.0,6.1,4749,0.42
0,1,1,2,6.0,7.7,5048,0.58
1,1,1,3,4.0,5.0,4980,0.42
1,1,0,2,5.0,5.9,4834,0.51
0,1,0,0,2.0,4.0,5050,0.26
1,1,1,3,6.0,8.4,4831,0.7
0,0,0,1,4.0,4.7,4761,0.35
1,1,1,4,6.0,5.8,4859,0.52
1,0,1,1,3.0,5.9,5005,0.24
1,0,0,3,7.0,6.3,4970,0.54
0,1,1,1,2.0,5.8,4770,0.36
0,1,0,3,6.0,6.4,4884,0.51
0,0,0,3,6.0,6.2,5068,0.61
1,1,1,3,5.0,4.5,4900,0.33
0,1,1,2,5.0,6.5,4894,0.41
0,0,0,3,6.0,6.6,5034,0.56
0,0,1,2,4.0,6.9,4743,0.48
1,1,1,2,4.0,5.4,4945,0.33
0,1,0,4,8.0,7.6,5056,0.73
1,1,0,4,8.0,7.5,4900,0.53
1,0,1,2,3.0,4.4,5061,0.39
0,1,0,3,5.0,7.8,4734,0.61
0,1,0,3,7.0,8.0,4897,0.71
1,1,0,4,8.0,8.6,5028,0.74
1,1,0,3,8.0,5.9,4951,0.76
1,1,0,0,1.0,3.8,4859,0.19
1,1,1,3,5.0,5.9,4861,0.48
0,1,0,3,7.0,8.8,4862,0.84
1,0,0,2,4.0,5.5,4907,0.36
1,1,1,2,4.0,5.9,4709,0.39
0,1,1,1,1.0,1.0,4733,0.0
1,1,1,1,3.0,5.4,4855,0.35
1,1,1,1,3.0,5.9,5000,0.38
0,1,1,2,3.0,4.6,5055,0.27
1,1,1,3,5.0,5.2,4954,0.44
0,1,0,0,4.0,5.9,4981,0.22
0,0,0,4,9.0,8.9,5052,0.76
0,0,0,1,4.0,6.6,4935,0.54
0,0,0,2,4.0,5.6,5050,0.52
0,0,1,1,4.0,4.7,4716,0.32
1,1,1,0,1.0,1.8,4785,0.12
1,1,1,1,3.0,5.5,4779,0.36
1,1,0,2,4.0,5.9,5025,0.39
1,0,1,1,4.0,4.4,4896,0.31
0,1,0,2,3.0,4.2,4887,0.25
1,1,0,3,6.0,6.4,4971,0.62
1,1,0,3,5.0,7.7,4708,0.58
1,0,1,0,1.0,3.3,5055,0.16
1,1,1,1,4.0,6.1,4898,0.37
1,1,0,2,6.0,6.6,4990,0.59
1,0,1,1,4.0,6.3,5037,0.41
0,0,1,1,1.0,5.0,4776,0.27
1,0,1,3,7.0,9.0,4969,0.82
1,1,1,2,4.0,5.9,4959,0.41
0,0,1,1,3.0,6.0,5059,0.45
1,1,0,1,4.0,4.7,4839,0.36
0,0,1,3,6.0,7.2,4750,0.65
0,1,0,4,9.0,9.3,4920,0.77
0,1,0,2,5.0,5.7,4822,0.37
1,0,1,2,4.0,3.4,4931,0.25
1,1,1,2,3.0,5.0,4879,0.27
0,1,1,1,3.0,4.6,4726,0.37
0,0,1,3,4.0,5.9,4807,0.47
0,1,1,1,2.0,4.5,4918,0.26
1,0,1,1,2.0,3.1,5061,0.19
0,1,1,2,4.0,5.8,5067,0.49
1,1,0,1,4.0,5.0,5068,0.3
0,1,1,3,5.0,6.3,4981,0.48
1,0,1,1,3.0,6.5,4732,0.48
1,1,1,2,4.0,5.6,4988,0.49
1,0,1,2,3.0,3.9,4906,0.27
0,1,0,4,8.0,7.4,4918,0.66
1,1,0,2,6.0,5.9,5037,0.59
1,0,0,1,2.0,1.2,4765,0.01
1,1,1,2,4.0,6.7,4934,0.45
0,1,1,2,3.0,5.7,5023,0.37
0,1,1,4,8.0,6.2,4955,0.54
1,1,0,5,8.0,7.4,4969,0.72
1,1,1,2,4.0,6.0,4916,0.44
1,1,0,2,4.0,4.3,5064,0.3
0,1,1,2,5.0,6.3,4705,0.39
0,1,1,2,4.0,6.1,4741,0.45
1,1,1,1,3.0,4.8,4883,0.34
0,1,1,1,4.0,5.9,4890,0.53
1,1,0,3,7.0,5.9,4730,0.71
0,1,0,2,6.0,5.9,4872,0.53
0,1,0,2,6.0,7.2,4765,0.56
1,0,0,3,5.0,4.5,4943,0.39
0,1,1,1,3.0,5.1,4951,0.4
0,0,1,3,6.0,7.4,5059,0.54
0,1,0,2,4.0,3.8,5040,0.27
1,1,1,4,9.0,10.0,4822,1.0
1,0,0,4,8.0,7.3,4926,0.74
1,1,1,3,5.0,5.1,4953,0.38
1,1,1,2,3.0,3.5,4779,0.2
0,0,1,3,5.0,4.8,4764,0.39
0,0,0,2,5.0,5.9,4807,0.56
0,0,1,2,4.0,6.6,4920,0.44
0,0,0,3,7.0,9.8,4887,0.86
1,1,1,0,1.0,2.1,5025,0.17
1,0,1,0,3.0,4.4,4746,0.32
0,1,0,3,5.0,5.3,4770,0.47
1,0,0,5,4.0,9.5,4769,0.86
1,0,1,1,4.0,4.9,4956,0.38
1,1,0,1,1.0,5.9,5002,0.27
1,1,0,3,6.0,6.3,5014,0.51
1,0,0,2,5.0,5.2,4907,0.42
1,0,0,3,6.0,6.9,4954,0.52
0,1,0,4,7.0,7.0,4783,0.63
1,1,1,1,3.0,4.6,4963,0.35
1,0,1,1,2.0,3.2,4808,0.25
0,1,0,4,7.0,6.9,4807,0.61
0,1,0,2,4.0,5.1,4830,0.38
0,1,0,2,5.0,6.2,4768,0.57
0,1,0,1,4.0,6.0,4808,0.51
1,0,0,3,6.0,6.2,4805,0.59
1,1,1,3,5.0,5.6,4822,0.43
1,1,0,2,5.0,7.5,4762,0.58
1,1,0,3,5.0,5.9,5055,0.41
1,1,1,2,4.0,5.2,4747,0.42
1,1,0,3,6.0,6.0,4755,0.52
0,1,1,2,5.0,6.2,4880,0.44
1,1,1,1,4.0,5.6,4924,0.39
1,0,1,3,4.0,5.9,4905,0.41
0,0,1,3,5.0,8.2,4931,0.65
1,1,0,2,5.0,5.3,4992,0.37
0,1,0,2,4.0,6.7,4875,0.45
0,1,1,2,4.0,7.1,4834,0.5
1,1,1,2,4.0,5.4,5048,0.33
1,0,1,0,1.0,0.9,4798,0.05
1,1,1,3,6.0,6.5,4980,0.46
0,1,1,2,6.0,6.7,4813,0.63
1,1,1,1,4.0,4.6,4825,0.3
1,1,0,2,4.0,6.3,4984,0.62
1,1,1,3,5.0,4.3,4893,0.38
1,1,1,2,4.0,6.6,4867,0.47
0,1,0,2,2.0,2.8,4856,0.1
0,0,0,4,6.0,6.5,4707,0.58
1,0,1,3,5.0,5.9,4768,0.48
1,1,1,1,3.0,4.4,5017,0.36
1,1,0,2,4.0,6.1,5043,0.43
0,1,1,2,4.0,5.8,4875,0.39
1,1,0,1,2.0,6.0,4782,0.42
1,1,1,2,4.0,4.6,4817,0.4
1,1,1,1,2.0,5.8,4758,0.45
1,1,0,4,7.0,8.8,4877,0.7
1,0,0,3,5.0,7.3,4870,0.67
1,0,0,2,4.0,6.9,4811,0.5
0,1,1,2,4.0,5.2,4900,0.39
0,0,1,2,4.0,3.2,4786,0.15
1,1,0,2,3.0,6.1,5040,0.42
1,1,0,2,6.0,7.1,4722,0.69
1,1,1,2,5.0,6.7,5037,0.59
1,1,1,1,4.0,4.0,4769,0.34
1,1,0,0,1.0,0.0,4821,0.0
0,0,1,2,4.0,8.4,4897,0.66
0,1,0,3,6.0,6.2,4982,0.54
0,0,1,1,4.0,5.2,4896,0.42
0,1,0,2,6.0,7.0,4792,0.65
0,0,0,2,3.0,6.0,4830,0.39
1,0,1,1,1.0,0.0,5058,0.0
1,1,1,3,7.0,6.5,4709,0.61
1,1,0,3,6.0,6.1,4969,0.49
0,0,0,3,6.0,7.0,4964,0.59
1,1,1,1,1.0,2.0,4715,0.08
0,1,1,2,3.0,5.9,4840,0.4
0,1,1,2,5.0,5.6,4986,0.53
1,1,0,3,6.0,5.9,4958,0.38
1,0,1,2,5.0,5.7,4956,0.48
1,0,1,1,4.0,5.8,4941,0.33
1,1,1,2,4.0,8.4,5004,0.64
1,1,1,1,2.0,4.3,4809,0.24
1,1,1,1,3.0,3.3,4860,0.27
1,1,1,3,6.0,7.8,4756,0.64
0,1,0,1,1.0,2.2,5019,0.11
0,1,1,3,5.0,5.4,5058,0.4
0,1,1,1,3.0,5.8,4968,0.38
0,1,0,2,4.0,3.7,4977,0.32
1,1,0,3,4.0,5.0,4853,0.31
1,1,1,1,2.0,3.9,4752,0.19
1,0,0,3,7.0,5.9,4801,0.57
1,1,1,1,2.0,5.6,4873,0.38
1,1,1,2,5.0,7.3,5028,0.55
0,0,0,4,7.0,7.5,4946,0.59
0,1,1,3,5.0,5.7,4782,0.48
1,1,1,2,4.0,5.9,5014,0.44
1,0,1,2,4.0,5.9,5035,0.67
0,0,1,2,4.0,5.8,4810,0.41
0,1,1,2,4.0,5.9,4895,0.25
1,1,1,1,2.0,5.0,5010,0.28
0,1,0,3,5.0,6.7,4926,0.5
1,1,0,2,4.0,6.0,5054,0.53
0,0,0,5,10.0,8.4,4990,0.82
0,0,0,5,4.0,10.0,4746,1.0
0,1,1,4,8.0,7.6,4755,0.58
0,0,1,3,7.0,7.1,4978,0.55
0,1,1,2,3.0,5.0,5063,0.34
1,0,1,1,3.0,6.5,4745,0.46
0,1,1,2,3.0,4.9,4730,0.4
0,1,1,3,6.0,8.4,4929,0.65
1,1,0,3,5.0,4.5,4992,0.35
0,1,0,3,6.0,6.5,5035,0.49
1,1,1,0,1.0,3.6,4945,0.16
1,1,1,2,4.0,5.0,4907,0.45
1,1,1,2,3.0,2.7,4944,0.12
1,1,0,3,6.0,5.9,5051,0.63
0,0,1,2,5.0,5.7,4899,0.39
1,0,1,0,4.0,1.3,4898,0.01
1,0,0,2,5.0,6.0,4896,0.52
0,1,0,1,1.0,0.8,5050,0.07
1,1,1,0,3.0,3.7,4997,0.3
1,1,0,3,6.0,4.9,5051,0.34
1,0,0,3,6.0,6.8,4720,0.57
0,1,1,3,6.0,6.4,4714,0.43
1,1,0,4,6.0,8.0,4864,0.63
0,1,0,5,8.0,9.1,5022,0.81
0,1,1,3,5.0,5.0,5054,0.4
0,1,1,3,6.0,6.6,4780,0.56
1,0,0,5,10.0,8.5,4833,0.84
0,1,1,3,6.0,6.6,4892,0.59
0,1,1,4,9.0,8.6,4974,0.82
1,1,1,1,2.0,2.3,5038,0.08
1,1,1,2,4.0,5.9,4756,0.35
1,1,0,4,7.0,5.9,5062,0.51
1,0,1,2,4.0,4.9,4995,0.34
0,1,0,3,7.0,8.0,4752,0.68
1,1,0,2,5.0,7.8,4916,0.69
0,0,0,3,7.0,5.9,4927,0.75
0,1,1,2,5.0,6.0,5032,0.52
1,1,0,4,6.0,6.2,5009,0.54
0,1,0,1,1.0,1.6,4800,0.11
0,1,0,1,3.0,3.9,4741,0.31
1,0,1,3,5.0,5.6,4844,0.46
0,0,0,3,5.0,7.5,4817,0.53
1,1,0,1,2.0,4.3,4815,0.36
0,1,0,2,4.0,6.5,4922,0.64
1,1,0,3,6.0,5.8,4915,0.55
1,0,1,1,3.0,5.9,4711,0.41
0,1,1,2,3.0,4.4,5005,0.29
1,1,0,0,1.0,3.9,4916,0.16
0,0,1,3,7.0,5.9,5025,0.56
0,1,1,3,6.0,6.8,4976,0.55
1,1,0,1,4.0,6.7,4731,0.53
0,1,0,1,3.0,3.7,4910,0.31
0,0,1,3,4.0,5.9,4716,0.42
0,1,0,4,8.0,7.1,4922,0.7
1,1,1,1,3.0,3.9,5012,0.25
0,0,0,2,5.0,7.0,4712,0.69
1,1,1,1,2.0,4.6,4862,0.37
0,1,0,2,4.0,3.9,5018,0.34
1,0,0,2,3.0,4.7,4873,0.25
1,0,1,1,4.0,4.9,4969,0.42
1,1,1,3,7.0,9.3,4829,0.77
1,1,1,2,4.0,5.1,4714,0.41
0,1,0,3,4.0,7.1,5007,0.56
0,1,0,4,7.0,7.0,4996,0.57
1,0,1,3,5.0,7.2,4931,0.49
0,0,0,3,6.0,6.7,4711,0.52
0,0,1,3,5.0,4.5,4826,0.39
1,0,1,0,1.0,1.4,4973,0.09
1,0,1,1,2.0,4.6,4828,0.34
1,1,1,0,2.0,5.9,4936,0.13
1,0,0,3,7.0,8.3,4751,0.75
1,1,0,3,7.0,9.2,4747,0.79
0,1,1,0,1.0,3.6,4943,0.23
1,0,1,2,4.0,6.4,4904,0.5
1,1,1,2,4.0,5.6,4903,0.49
1,0,1,3,5.0,6.6,5013,0.48
1,1,1,3,6.0,7.6,5000,0.54
1,1,1,2,5.0,5.9,4707,0.58
0,1,1,2,4.0,6.6,4843,0.65
1,0,0,1,1.0,4.5,5055,0.24
1,1,1,0,1.0,0.2,4770,0.0
1,1,0,3,5.0,5.9,4917,0.38
1,1,0,0,1.0,2.2,4900,0.14
1,1,0,1,3.0,3.6,4852,0.21
1,0,0,1,4.0,4.0,4995,0.33
1,1,1,0,1.0,3.0,4961,0.25
0,0,1,2,4.0,3.1,4953,0.2
0,1,0,5,9.0,9.8,4933,0.9
1,0,0,2,6.0,7.1,4729,0.72
1,0,0,4,9.0,9.0,4717,0.75
1,1,1,1,3.0,1.8,4711,0.14
1,1,1,3,4.0,5.7,4817,0.43
1,1,0,2,4.0,3.5,4877,0.22
0,0,1,1,2.0,3.1,4902,0.16
0,0,1,2,3.0,2.5,4759,0.11
1,1,1,3,4.0,6.4,4932,0.44
1,0,1,2,5.0,5.8,4956,0.36
0,1,1,2,5.0,5.8,4997,0.41
1,1,1,2,4.0,5.9,4755,0.48
1,1,1,0,1.0,0.0,4974,0.0
0,1,1,3,6.0,7.8,4852,0.57
1,0,0,1,2.0,5.0,5014,0.41
1,0,1,3,4.0,4.5,5009,0.39
0,0,1,2,4.0,3.3,4764,0.26
1,1,1,3,6.0,5.4,5033,0.48
1,1,0,1,1.0,2.6,4986,0.07
0,1,1,4,9.0,7.8,4825,0.81
1,1,0,3,4.0,5.5,4717,0.49
0,1,0,1,5.0,7.0,4833,0.53
0,1,0,2,4.0,8.2,5042,0.66
1,1,1,1,3.0,5.5,4990,0.39
1,1,1,3,5.0,5.1,5042,0.47
