Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
0,1,1,1,5.0,7.1,5012,0.52
1,0,0,3,5.0,4.5,4771,0.36
1,1,1,1,3.0,4.2,4831,0.36
1,1,0,2,4.0,6.1,4828,0.37
0,1,1,0,1.0,0.5,4964,0.0
0,1,0,2,5.0,6.0,4790,0.49
1,1,0,2,5.0,6.9,4775,0.51
0,0,0,2,4.0,6.4,4912,0.47
0,1,0,2,4.0,5.8,4784,0.38
1,1,1,2,3.0,4.7,5004,0.34
0,0,0,2,5.0,6.1,4776,0.45
1,1,1,0,1.0,5.9,4979,0.09
0,1,0,2,5.0,5.8,4912,0.53
0,1,1,1,2.0,5.5,5006,0.4
0,1,1,2,2.0,4.7,5032,0.29
0,1,1,2,3.0,3.4,4972,0.26
1,1,1,1,3.0,5.5,4854,0.43
1,0,0,2,2.0,1.6,4711,0.09
0,1,0,3,6.0,7.1,5021,0.52
0,0,0,4,6.0,8.3,5053,0.67
1,1,0,0,1.0,4.7,4914,0.24
1,0,0,3,6.0,5.5,4749,0.43
1,1,1,5,10.0,7.5,4762,0.76
1,1,0,5,10.0,8.8,5027,0.96
1,1,0,3,4.0,5.1,4907,0.36
1,1,0,2,4.0,6.4,4762,0.6
0,1,0,3,7.0,6.6,4795,0.51
0,0,0,5,10.0,9.7,4720,0.88
0,0,0,0,2.0,4.0,4944,0.26
0,0,0,3,7.0,7.6,5063,0.71
0,0,0,3,4.0,8.4,4836,0.83
0,1,0,3,8.0,8.7,4769,0.82
1,1,1,3,5.0,5.0,4752,0.32
0,1,0,4,9.0,8.1,5021,0.8
0,1,1,1,3.0,5.9,4732,0.34
1,1,0,3,5.0,5.9,4739,0.38
1,1,0,3,5.0,4.2,4755,0.35
1,1,1,1,4.0,5.2,5034,0.34
0,1,0,2,4.0,6.4,4960,0.59
0,0,1,2,3.0,3.9,4979,0.17
1,1,1,3,4.0,6.8,4994,0.45
1,1,1,2,4.0,6.4,4744,0.47
1,1,1,3,6.0,6.0,4988,0.48
0,1,0,2,4.0,7.0,4774,0.52
1,0,1,0,1.0,1.7,5010,0.09
0,0,0,2,4.0,8.0,4707,0.66
0,1,0,3,7.0,7.3,4823,0.72
0,0,1,2,4.0,5.6,4925,0.52
1,0,1,0,4.0,2.9,4716,0.11
1,1,1,2,7.0,8.7,4709,0.71
0,0,0,3,5.0,6.5,4717,0.43
1,1,1,2,4.0,5.0,5069,0.37
1,1,0,5,8.0,9.2,4801,0.89
1,1,0,3,7.0,5.9,4849,0.61
0,1,1,2,4.0,7.7,4740,0.59
1,0,1,2,5.0,6.3,4718,0.5
1,0,1,1,2.0,4.7,4875,0.35
0,1,1,3,6.0,7.5,4976,0.56
0,0,1,2,4.0,5.5,4752,0.44
1,1,1,1,3.0,4.3,4832,0.34
0,1,0,2,5.0,6.2,4741,0.55
1,1,1,3,5.0,5.1,4844,0.45
0,1,0,0,1.0,1.8,4954,0.11
1,1,1,0,1.0,2.3,4709,0.18
0,0,0,3,6.0,6.1,4913,0.55
0,0,1,2,4.0,6.5,4992,0.51
1,1,1,1,1.0,3.5,4897,0.22
0,0,1,3,6.0,8.3,4780,0.7
0,0,0,2,4.0,6.0,4901,0.57
0,0,0,2,5.0,5.7,5017,0.42
0,1,0,4,7.0,8.4,4949,0.72
1,1,0,2,6.0,7.4,5004,0.53
0,0,0,1,3.0,5.5,4915,0.51
0,1,0,3,5.0,5.5,4860,0.44
1,1,0,3,6.0,5.9,4989,0.54
1,0,1,2,4.0,5.1,4938,0.48
1,1,0,3,6.0,7.7,4838,0.7
0,1,0,3,5.0,7.6,4767,0.69
0,1,1,3,7.0,7.9,4916,0.62
0,1,1,2,5.0,4.6,4748,0.39
1,0,1,3,6.0,6.9,4749,0.62
1,0,1,3,5.0,8.0,4943,0.61
0,0,1,2,4.0,4.5,4794,0.29
0,0,0,5,10.0,7.6,4822,0.77
0,0,1,4,7.0,8.0,4771,0.7
0,1,0,2,4.0,2.4,4873,0.09
1,1,1,1,2.0,4.3,4962,0.2
1,1,1,3,5.0,5.9,5004,0.44
1,1,0,0,1.0,4.6,5056,0.3
0,1,0,4,8.0,8.9,4752,0.85
1,1,1,0,1.0,5.9,4765,0.01
0,1,1,3,5.0,5.5,5032,0.5
0,0,0,3,7.0,7.5,4909,0.52
1,0,0,4,8.0,8.0,5046,0.84
1,1,0,0,1.0,0.7,4709,0.06
0,1,1,3,5.0,8.1,4753,0.67
1,0,0,2,4.0,6.4,4730,0.57
1,1,1,0,1.0,2.8,4981,0.22
1,1,0,1,3.0,5.9,4879,0.11
0,0,1,2,3.0,5.5,4913,0.46
1,1,1,2,2.0,4.1,4974,0.23
0,0,0,0,3.0,5.3,4930,0.31
1,0,1,3,7.0,8.8,4713,0.8
1,1,1,1,2.0,4.6,5065,0.4
1,1,0,2,4.0,7.6,4966,0.62
0,1,1,2,4.0,5.9,4955,0.25
0,0,1,2,4.0,6.8,4946,0.65
0,0,1,2,6.0,8.1,5053,0.61
1,1,1,1,1.0,2.1,4907,0.09
0,1,1,4,8.0,8.2,4795,0.73
1,1,1,0,1.0,4.2,5000,0.22
1,1,1,1,4.0,5.7,4866,0.35
0,0,1,1,2.0,5.2,4910,0.34
1,0,0,3,5.0,6.5,4956,0.45
1,0,0,1,5.0,5.6,4875,0.53
1,1,1,2,3.0,4.5,5051,0.29
1,1,0,3,5.0,8.0,4748,0.64
0,1,0,3,5.0,6.4,4831,0.61
0,1,0,2,5.0,5.7,4873,0.52
1,1,0,2,6.0,6.8,4953,0.56
1,1,0,4,8.0,7.4,4813,0.76
1,1,1,2,4.0,4.2,4804,0.23
1,1,0,3,6.0,5.4,4939,0.34
1,1,0,1,2.0,5.9,5033,0.28
1,1,0,2,4.0,5.0,4758,0.42
0,1,1,1,2.0,4.4,4968,0.28
1,1,1,2,4.0,5.1,4725,0.41
0,1,1,4,7.0,7.1,4799,0.54
0,0,0,4,7.0,6.0,4765,0.57
1,1,1,4,9.0,5.9,4988,0.81
0,1,0,2,4.0,4.9,4835,0.42
1,1,0,3,6.0,9.1,5058,0.82
1,1,1,3,4.0,5.1,4993,0.29
0,1,1,2,6.0,7.8,4938,0.61
0,1,0,3,6.0,5.5,4957,0.37
1,0,0,1,2.0,5.1,4970,0.29
0,1,1,1,4.0,4.1,4794,0.3
0,1,0,2,5.0,5.3,4830,0.44
0,1,0,4,6.0,7.4,4820,0.59
1,0,1,2,5.0,7.2,4962,0.49
0,1,1,2,4.0,7.3,4837,0.57
0,1,1,3,7.0,5.9,4791,0.85
1,1,1,5,9.0,9.7,4727,0.81
1,1,0,4,7.0,6.2,4806,0.49
0,1,0,2,4.0,7.6,5067,0.54
0,1,0,2,5.0,5.9,4910,0.51
0,1,1,3,4.0,5.9,4944,0.42
0,1,0,3,6.0,7.9,4790,0.68
0,1,1,4,7.0,8.0,4907,0.79
0,0,0,4,7.0,7.6,5059,0.72
1,1,0,1,2.0,0.0,4748,0.0
0,1,0,2,4.0,2.7,4904,0.18
0,0,1,2,4.0,6.4,4926,0.6
0,0,1,2,5.0,6.9,4771,0.48
1,0,0,1,2.0,5.4,4990,0.46
1,1,1,1,2.0,4.7,4796,0.39
1,1,1,2,7.0,8.6,4926,0.71
1,1,1,3,5.0,6.6,4818,0.48
0,1,1,3,7.0,7.6,5039,0.71
1,0,1,0,2.0,3.0,4743,0.15
0,0,1,2,4.0,7.4,4732,0.52
1,1,0,2,3.0,5.9,4807,0.45
0,1,0,4,6.0,6.5,4875,0.64
1,0,0,2,6.0,6.9,4887,0.57
1,0,1,0,2.0,4.1,4735,0.18
1,0,1,3,6.0,4.9,4929,0.31
0,0,0,0,1.0,1.0,4722,0.02
0,1,1,2,6.0,6.7,4797,0.55
1,1,0,3,7.0,8.1,4990,0.69
1,1,0,4,8.0,8.0,5016,0.82
1,0,0,1,2.0,2.2,4939,0.15
1,1,1,2,4.0,6.2,4861,0.45
0,1,1,3,6.0,5.2,4770,0.4
1,1,0,3,5.0,7.5,4725,0.54
1,0,0,2,4.0,5.7,4934,0.44
0,1,0,3,7.0,7.5,4758,0.66
0,1,1,4,6.0,7.3,4925,0.65
0,0,0,4,7.0,7.5,4785,0.68
0,0,1,2,6.0,8.3,4756,0.7
0,1,0,3,6.0,5.9,4865,0.54
0,1,0,3,6.0,5.8,4884,0.51
0,1,0,3,4.0,6.5,4880,0.49
0,1,1,3,6.0,8.8,4906,0.78
0,0,1,2,3.0,3.3,4774,0.17
1,0,1,1,3.0,2.7,4835,0.16
0,1,1,2,5.0,6.2,4834,0.54
1,1,0,1,2.0,3.2,5052,0.15
1,1,1,1,3.0,3.3,4867,0.12
1,0,0,3,6.0,6.0,4737,0.55
1,1,0,1,2.0,3.9,4840,0.25
0,0,0,3,5.0,6.5,4832,0.52
0,1,0,4,6.0,5.9,4785,0.55
1,1,1,1,2.0,5.3,5013,0.46
1,1,1,3,5.0,4.4,5046,0.36
1,0,0,3,5.0,4.9,4876,0.41
1,0,0,4,7.0,7.2,4837,0.74
1,1,0,2,4.0,5.9,4877,0.17
1,0,0,3,5.0,5.9,4800,0.33
0,1,1,1,3.0,6.1,5028,0.42
1,1,0,2,5.0,6.1,4991,0.52
1,1,1,0,1.0,1.5,5057,0.07
0,0,0,4,8.0,8.0,4825,0.69
1,1,1,4,8.0,8.1,4748,0.67
0,1,1,1,3.0,4.1,4743,0.22
1,0,1,3,6.0,5.3,4780,0.46
1,1,1,0,1.0,5.9,4712,0.13
1,0,0,2,4.0,6.5,5050,0.46
1,0,0,2,6.0,6.7,5063,0.55
1,1,1,2,4.0,4.8,4892,0.4
0,1,1,3,7.0,5.9,4743,0.78
0,1,0,1,4.0,6.3,4823,0.51
1,0,0,3,6.0,6.0,4844,0.47
1,1,1,1,3.0,5.9,4842,0.46
0,0,1,1,2.0,4.2,4911,0.27
0,0,1,2,3.0,4.2,4934,0.33
1,0,1,0,1.0,3.6,4901,0.14
1,1,0,3,7.0,6.3,4892,0.51
0,0,1,3,7.0,7.3,4798,0.59
0,1,0,3,7.0,7.4,4781,0.62
0,1,0,2,5.0,7.7,5029,0.66
0,1,1,0,1.0,2.3,4740,0.05
0,0,0,4,7.0,8.1,4961,0.77
1,1,1,2,4.0,5.1,5016,0.28
0,0,1,3,6.0,6.9,4920,0.46
1,0,1,1,2.0,4.1,4713,0.26
0,1,1,3,7.0,8.8,4978,0.79
1,1,1,3,5.0,6.0,4835,0.43
1,0,1,0,1.0,3.2,4981,0.24
0,1,1,2,5.0,8.0,4833,0.59
1,0,1,2,4.0,4.2,5055,0.3
1,0,1,5,9.0,9.6,4829,0.88
1,0,1,1,3.0,6.7,4759,0.48
0,1,1,3,6.0,5.1,4857,0.35
0,0,1,1,1.0,4.5,4771,0.29
0,1,0,1,3.0,3.8,4940,0.29
1,1,1,2,4.0,4.3,4767,0.35
0,0,1,4,7.0,7.3,4709,0.7
1,0,0,2,4.0,6.9,4715,0.54
1,0,1,1,3.0,3.5,4904,0.3
1,1,0,3,5.0,6.5,4986,0.55
0,1,1,2,4.0,4.0,4811,0.3
1,1,1,3,5.0,5.4,4977,0.41
1,1,1,1,1.0,1.3,4776,0.08
1,1,0,1,1.0,1.5,4917,0.07
1,1,0,0,3.0,4.4,4777,0.3
0,1,0,3,5.0,6.7,4839,0.6
1,1,1,2,4.0,3.5,4858,0.3
1,1,1,0,1.0,4.9,4818,0.27
1,1,0,1,3.0,5.3,4780,0.36
1,1,1,3,6.0,6.2,4865,0.6
1,1,1,0,1.0,0.2,4847,0.0
0,1,0,3,4.0,5.0,4865,0.4
0,0,1,1,1.0,4.1,4863,0.28
0,1,1,2,5.0,3.6,4838,0.31
1,1,1,3,5.0,6.5,4912,0.55
0,0,0,2,5.0,6.8,4797,0.45
0,1,1,4,9.0,9.8,5004,0.85
1,0,0,2,3.0,5.3,4824,0.38
1,1,1,3,5.0,5.2,4908,0.45
1,0,0,2,2.0,4.4,4814,0.26
1,0,0,3,6.0,8.3,5021,0.63
0,1,1,3,6.0,4.6,5031,0.41
0,1,1,5,9.0,7.8,4928,0.78
1,0,1,3,6.0,6.1,4777,0.38
0,0,0,4,8.0,6.7,4750,0.55
0,1,0,3,7.0,6.1,5020,0.52
1,1,0,3,6.0,7.0,4990,0.55
1,0,1,3,7.0,6.5,4969,0.6
1,0,1,3,8.0,5.9,4915,0.75
1,0,0,2,2.0,5.9,4773,0.2
1,1,1,3,5.0,6.0,4965,0.46
0,0,0,4,9.0,9.8,4827,0.83
1,0,0,2,2.0,2.1,4979,0.17
0,1,1,3,4.0,5.7,5053,0.37
1,1,1,0,1.0,5.9,4930,0.04
0,0,0,2,7.0,7.5,4998,0.71
0,0,0,3,6.0,7.0,5045,0.63
0,0,1,1,3.0,7.3,4846,0.5
0,1,1,1,4.0,5.9,5007,0.42
1,0,1,3,4.0,5.2,5051,0.27
1,1,1,3,4.0,6.3,5060,0.4
1,1,0,2,3.0,4.1,4805,0.25
1,1,0,2,3.0,3.9,5064,0.31
1,1,0,2,4.0,7.5,4917,0.64
0,1,1,2,4.0,4.9,4881,0.31
0,1,1,2,3.0,4.1,4857,0.33
0,1,1,2,5.0,6.6,4848,0.62
0,1,1,2,4.0,5.9,4769,0.38
1,0,1,2,3.0,6.1,4764,0.41
0,1,1,1,3.0,1.9,4802,0.15
1,1,0,2,4.0,3.9,4767,0.22
0,0,0,2,5.0,8.0,4784,0.6
0,0,1,3,6.0,8.4,4859,0.69
0,1,1,2,6.0,8.1,5033,0.62
0,0,0,3,7.0,10.0,4973,0.93
0,1,1,2,3.0,3.5,5059,0.18
1,0,0,2,6.0,5.9,4859,0.57
1,1,1,1,3.0,5.9,4963,0.37
1,1,1,2,4.0,5.9,4873,0.45
0,1,0,2,4.0,7.1,4777,0.57
1,1,0,3,7.0,8.5,4846,0.8
1,0,1,3,6.0,5.2,4721,0.45
1,1,0,4,7.0,6.2,4775,0.59
0,0,0,2,3.0,4.1,4737,0.25
0,1,0,3,5.0,7.1,4848,0.66
0,1,0,3,7.0,8.1,4811,0.64
0,1,0,0,1.0,0.9,4994,0.08
0,1,0,3,7.0,7.6,4773,0.57
1,1,1,2,4.0,5.4,4967,0.49
1,1,1,2,4.0,6.2,4787,0.51
0,0,0,3,7.0,8.6,5011,0.66
0,1,1,3,7.0,8.4,4992,0.66
0,0,0,5,8.0,5.9,4819,0.74
1,1,0,2,5.0,4.9,4802,0.45
0,0,1,1,2.0,5.9,4901,0.13
0,0,1,2,2.0,4.6,4928,0.27
0,1,1,1,3.0,6.7,4968,0.43
0,1,0,3,6.0,8.4,4901,0.68
1,1,0,2,3.0,4.9,4814,0.44
0,1,0,1,2.0,3.9,4993,0.24
1,1,1,2,4.0,5.9,4816,0.3
1,1,1,2,4.0,4.6,5032,0.29
1,1,1,1,3.0,3.9,5024,0.32
1,1,1,1,4.0,6.0,4786,0.41
1,0,1,4,6.0,7.8,4705,0.59
0,1,1,1,2.0,6.6,4982,0.48
1,1,1,3,5.0,5.2,4953,0.49
0,1,0,2,6.0,8.2,5002,0.62
1,1,0,3,4.0,5.8,4820,0.34
0,1,0,2,6.0,8.7,4870,0.73
0,1,1,3,4.0,6.1,5068,0.4
0,0,0,2,4.0,7.9,5030,0.61
0,1,1,3,6.0,6.4,4843,0.61
0,1,0,2,3.0,3.3,5042,0.26
0,1,0,3,6.0,6.3,4748,0.53
0,1,0,0,1.0,2.4,4956,0.15
1,1,0,1,1.0,3.8,4951,0.16
1,0,1,1,3.0,4.9,4991,0.35
1,1,1,2,3.0,6.2,4786,0.5
0,1,0,4,8.0,8.7,4963,0.69
0,1,1,4,8.0,7.4,4728,0.57
1,0,1,1,4.0,4.4,5061,0.39
1,1,1,0,2.0,5.9,5007,0.15
0,1,0,2,4.0,6.6,4941,0.59
1,1,1,2,4.0,6.9,4943,0.53
0,0,1,1,3.0,5.9,4950,0.28
0,0,0,3,8.0,8.4,4800,0.8
1,1,0,2,3.0,3.4,4825,0.28
0,1,0,0,1.0,0.0,4787,0.0
1,0,1,3,5.0,6.0,4724,0.46
0,0,0,2,6.0,7.3,5035,0.71
0,1,0,4,8.0,8.2,4931,0.75
1,1,1,1,4.0,5.1,4860,0.3
1,0,0,2,4.0,6.2,4986,0.57
1,1,1,3,4.0,5.6,4932,0.42
1,1,1,2,5.0,5.9,4767,0.37
1,1,0,3,5.0,6.7,4865,0.49
0,0,0,3,4.0,7.2,4886,0.61
0,1,1,1,2.0,4.7,4898,0.29
0,1,1,2,5.0,4.3,4859,0.36
0,1,0,4,4.0,8.1,4933,0.75
1,1,0,4,8.0,8.5,4767,0.88
0,1,0,4,7.0,6.5,4998,0.63
0,0,1,1,1.0,2.7,4837,0.09
1,0,1,1,2.0,5.4,4932,0.4
1,0,1,0,1.0,2.9,4823,0.18
1,0,1,1,2.0,4.5,4746,0.26
0,1,0,0,1.0,2.0,4872,0.14
0,1,1,2,4.0,5.5,4860,0.42
0,0,0,2,3.0,3.6,4778,0.2
0,0,1,4,6.0,8.0,4854,0.68
0,0,1,2,4.0,4.3,4974,0.25
0,1,0,2,3.0,3.8,4744,0.25
0,1,0,3,6.0,7.6,4973,0.58
1,1,0,1,4.0,6.0,4826,0.52
0,1,0,4,4.0,8.0,5033,0.74
0,1,0,4,6.0,7.7,4822,0.69
0,0,0,4,7.0,5.9,5063,0.62
1,1,1,2,4.0,5.9,5053,0.1
0,0,0,1,4.0,5.9,4741,0.52
0,1,0,3,5.0,8.0,5024,0.64
1,0,1,1,4.0,4.6,4729,0.4
0,0,0,2,5.0,6.1,4959,0.54
0,0,1,2,7.0,7.9,4968,0.71
1,0,1,1,3.0,4.0,4941,0.3
1,0,1,0,1.0,2.7,4812,0.13
0,1,1,2,5.0,7.0,4997,0.62
0,1,0,2,4.0,4.5,4929,0.35
0,1,0,3,4.0,7.1,4986,0.5
0,1,1,3,4.0,6.1,5050,0.5
1,1,1,1,3.0,5.9,4958,0.43
1,0,0,3,6.0,6.8,4855,0.6
1,0,1,1,2.0,4.4,5028,0.37
0,0,0,1,3.0,5.6,4796,0.34
1,1,1,1,4.0,5.9,5021,0.38
0,1,1,3,6.0,7.3,4900,0.55
1,1,0,3,6.0,5.0,4839,0.38
1,1,0,3,7.0,7.2,4802,0.73
0,1,1,1,4.0,5.5,4829,0.41
0,0,1,3,4.0,5.5,4926,0.45
0,1,0,3,6.0,7.7,4794,0.59
1,1,0,2,3.0,4.5,4902,0.26
0,1,1,2,3.0,5.3,4909,0.38
1,0,1,2,5.0,5.9,5044,0.37
0,0,1,1,3.0,5.3,4867,0.41
0,0,1,3,6.0,6.0,4973,0.57
0,0,1,2,5.0,6.8,4919,0.51
1,0,0,2,6.0,6.6,4943,0.51
1,1,1,2,4.0,5.3,4806,0.39
0,1,0,1,3.0,5.5,4939,0.46
1,1,0,2,4.0,5.9,5025,0.42
1,1,0,2,2.0,4.3,5028,0.27
1,1,1,4,8.0,7.5,4984,0.6
0,1,1,3,6.0,6.1,4838,0.5
1,0,1,2,5.0,5.4,4927,0.48
1,0,1,3,6.0,5.1,4844,0.4
0,0,1,0,1.0,4.3,4909,0.23
1,0,1,1,3.0,6.0,4740,0.43
0,0,1,3,5.0,5.9,4872,0.52
1,0,0,1,2.0,3.3,5064,0.26
1,0,1,1,3.0,5.9,4879,0.34
0,1,0,4,10.0,9.9,4761,0.97
0,1,1,2,3.0,5.6,5005,0.49
0,1,0,3,7.0,6.1,4981,0.55
1,0,0,3,4.0,5.9,4957,0.36
0,1,0,1,4.0,7.0,4867,0.52
1,1,1,3,4.0,5.9,4875,0.4
0,0,0,0,1.0,2.6,4742,0.2
0,1,1,3,8.0,8.5,4798,0.77
0,1,0,2,5.0,7.8,5007,0.66
1,1,0,3,6.0,4.3,5029,0.36
1,1,0,1,3.0,2.3,5033,0.16
1,0,1,2,4.0,5.9,4930,0.45
1,0,1,2,3.0,4.1,4718,0.28
0,1,0,2,4.0,7.1,4879,0.58
1,1,0,3,4.0,5.7,4805,0.44
1,1,0,2,4.0,6.5,4716,0.64
1,1,1,2,4.0,6.1,4958,0.41
0,1,0,4,7.0,8.3,4897,0.72
1,1,1,1,3.0,5.9,4877,0.24
0,1,1,3,5.0,6.8,5007,0.65
1,0,1,4,8.0,8.7,4777,0.79
1,1,0,1,2.0,5.9,4729,0.28
1,1,0,3,5.0,5.7,5047,0.44
1,1,0,2,5.0,6.7,4775,0.63
0,0,1,2,5.0,6.8,4915,0.68
1,0,1,2,4.0,7.3,5007,0.53
0,1,1,3,6.0,7.2,4783,0.65
1,1,1,2,3.0,5.9,4825,0.4
1,1,1,2,4.0,2.5,4983,0.19
0,1,0,5,10.0,8.9,4772,0.85
0,0,1,1,3.0,4.3,4789,0.33
0,0,1,2,3.0,3.1,4908,0.25
0,1,0,2,6.0,6.6,4905,0.52
1,1,0,4,7.0,7.9,4907,0.68
0,1,0,2,5.0,8.7,4901,0.69
1,1,0,3,5.0,5.6,4716,0.41
1,1,0,3,6.0,6.4,4860,0.46
0,1,1,2,5.0,8.6,4989,0.68
1,1,1,0,1.0,2.4,4866,0.06
1,1,1,2,3.0,6.6,4802,0.49
0,0,0,2,4.0,6.9,5021,0.62
1,0,1,1,3.0,4.7,4998,0.39
0,1,0,2,4.0,8.1,5048,0.62
0,0,1,1,2.0,2.4,4794,0.18
1,1,1,2,5.0,5.5,4789,0.38
1,1,0,3,6.0,7.7,4826,0.63
0,0,1,2,4.0,5.0,4717,0.34
1,1,0,3,6.0,5.8,4931,0.55
1,1,1,4,8.0,9.9,4992,0.86
1,1,0,0,1.0,0.0,4943,0.0
0,1,1,2,4.0,4.9,5011,0.38
0,0,1,2,5.0,4.6,4788,0.32
1,0,0,3,5.0,4.3,4760,0.38
0,1,0,0,1.0,4.0,4886,0.21
1,1,1,4,7.0,5.8,4740,0.56
1,1,0,2,6.0,8.6,4756,0.7
1,1,1,1,2.0,5.9,4734,0.28
0,0,0,3,7.0,8.2,4861,0.72
0,1,1,3,5.0,5.7,4763,0.47
0,1,0,3,5.0,7.4,4787,0.68
1,0,0,4,9.0,8.4,4783,0.81
1,1,0,0,1.0,5.9,4998,0.02
1,1,1,1,3.0,2.9,4862,0.17
1,0,1,3,5.0,6.5,4976,0.45
0,1,1,1,3.0,4.3,4836,0.3
0,1,0,2,4.0,4.6,4866,0.33
1,0,1,2,2.0,4.1,4766,0.24
1,1,0,2,6.0,6.2,4927,0.53
0,1,1,1,2.0,2.7,4821,0.14
0,1,1,4,6.0,7.8,5032,0.59
0,0,0,3,4.0,5.9,5014,0.56
1,1,1,2,4.0,6.0,4887,0.58
1,0,0,2,5.0,5.5,4993,0.49
0,0,0,4,9.0,8.0,4759,0.77
0,0,0,3,6.0,6.6,4902,0.58
0,0,0,5,9.0,5.9,4813,0.87
1,1,0,1,3.0,5.9,4736,0.32
1,1,1,2,5.0,6.9,4802,0.53
0,1,0,3,6.0,7.3,4802,0.51
1,0,0,3,7.0,8.3,4910,0.85
1,0,0,3,6.0,6.3,4732,0.48
0,1,0,2,3.0,4.5,4758,0.32
1,1,0,1,4.0,5.1,4730,0.3
0,1,1,2,3.0,5.6,5017,0.47
0,0,1,1,2.0,4.7,4956,0.35
0,0,1,3,5.0,7.0,4907,0.5
1,0,1,0,1.0,2.4,4887,0.06
0,1,1,1,2.0,3.5,4908,0.22
0,1,0,1,2.0,5.9,4858,0.31
0,1,0,4,7.0,7.2,4867,0.69
0,1,1,1,4.0,5.1,4844,0.4
0,1,1,3,6.0,7.7,4905,0.65
1,0,1,1,4.0,6.1,4770,0.43
0,0,0,3,5.0,6.2,4962,0.53
0,1,1,3,5.0,5.9,4739,0.34
0,0,0,3,6.0,8.4,4934,0.65
1,0,0,4,9.0,7.5,4893,0.72
0,1,0,1,4.0,6.1,4878,0.5
1,0,0,2,5.0,5.7,4987,0.54
1,1,1,3,7.0,8.8,4832,0.73
0,0,0,3,7.0,7.7,5031,0.56
1,0,1,1,1.0,4.7,4793,0.24
1,1,1,2,4.0,5.5,5065,0.47
0,1,0,2,4.0,6.0,4832,0.57
1,0,0,1,1.0,1.3,4709,0.07
1,0,1,2,4.0,4.0,5029,0.33
0,1,1,3,5.0,4.6,5048,0.34
1,1,1,1,1.0,0.0,4876,0.01
0,0,1,3,5.0,7.2,5050,0.51
0,0,0,3,6.0,7.0,4759,0.66
1,0,1,0,1.0,3.6,4957,0.18
0,1,1,2,4.0,5.6,4945,0.54
1,1,0,1,1.0,5.9,4824,0.25
1,1,1,3,6.0,6.7,4981,0.49
0,1,0,4,10.0,10.0,4870,0.97
0,1,0,4,8.0,6.6,4803,0.52
0,1,0,2,3.0,4.7,4987,0.32
1,1,0,3,6.0,6.8,5009,0.52
1,1,0,2,3.0,3.1,4821,0.19
1,0,0,4,7.0,6.9,4947,0.55
1,0,0,2,6.0,8.5,4705,0.74
1,1,1,2,4.0,3.3,5023,0.25
0,1,1,4,7.0,6.5,4952,0.57
1,1,1,3,5.0,5.3,4989,0.5
0,0,1,3,4.0,5.9,4708,0.66
1,0,0,1,3.0,4.6,4834,0.37
0,0,1,4,6.0,7.0,4916,0.53
0,0,1,0,2.0,2.8,4826,0.21
0,0,0,1,3.0,4.3,4768,0.36
0,1,1,2,4.0,6.8,4849,0.52
1,1,1,0,1.0,2.5,4759,0.15
0,1,0,3,6.0,5.2,4792,0.48
1,1,1,2,4.0,5.9,4825,0.4
1,1,1,1,1.0,3.6,4915,0.23
1,1,0,3,7.0,6.8,4880,0.51
1,0,1,2,5.0,4.8,4884,0.37
1,0,0,5,10.0,10.0,4704,1.0
0,0,1,2,6.0,7.2,4716,0.66
0,1,0,3,5.0,7.3,4757,0.67
0,1,0,2,5.0,6.8,4726,0.57
1,1,1,2,4.0,5.7,4749,0.38
1,1,0,1,3.0,3.7,4854,0.2
0,1,1,2,4.0,7.6,4895,0.65
1,1,1,2,2.0,1.7,4745,0.08
1,0,1,1,1.0,3.5,5010,0.25
1,1,0,2,5.0,6.3,4895,0.61
1,0,1,1,1.0,5.9,4784,0.09
1,1,0,1,4.0,3.8,4856,0.26
0,1,0,3,7.0,6.7,4777,0.52
1,0,1,3,6.0,7.3,4859,0.51
0,1,1,3,8.0,5.9,5068,0.71
0,1,0,4,8.0,8.8,4861,0.82
0,1,0,2,3.0,6.3,4929,0.48
1,1,0,1,3.0,4.6,4751,0.4
1,0,1,1,3.0,4.2,5008,0.23
0,0,0,2,5.0,7.2,4749,0.56
1,0,0,2,2.0,2.5,5060,0.11
0,0,1,2,3.0,3.8,4923,0.2
0,0,0,4,9.0,7.8,4734,0.73
1,1,0,2,5.0,6.7,4973,0.53
1,0,1,1,4.0,5.9,4977,0.35
1,1,0,2,5.0,6.9,5068,0.52
1,1,1,1,4.0,5.2,4783,0.3
1,1,1,1,3.0,5.4,4981,0.35
0,1,0,3,4.0,5.9,4774,0.43
0,1,1,4,6.0,6.2,4989,0.58
0,1,0,3,5.0,6.1,4831,0.59
1,1,1,2,4.0,4.2,4929,0.31
1,1,1,3,6.0,6.1,4929,0.47
0,1,1,3,5.0,6.4,4832,0.46
0,1,0,3,4.0,7.3,5057,0.61
1,1,1,3,4.0,7.2,4776,0.5
1,1,0,3,4.0,5.0,4766,0.26
1,0,1,4,9.0,7.7,4832,0.79
1,1,0,1,3.0,6.2,4878,0.5
0,1,0,2,5.0,7.2,4758,0.62
0,1,1,3,5.0,5.9,4759,0.44
0,0,1,0,4.0,3.4,4770,0.27
1,1,1,4,6.0,7.7,4718,0.67
1,0,1,2,5.0,4.4,5016,0.33
0,1,1,1,3.0,5.9,4999,0.31
1,1,0,0,1.0,0.9,4798,0.06
1,1,1,2,6.0,7.4,4725,0.55
1,1,1,0,1.0,1.4,4753,0.08
1,1,1,1,4.0,5.2,4955,0.33
